233883.7238659355	1.2776948863830182e-35
235504.92838960094	1.2872090762788571e-35
237137.3705661655	1.2967989796189544e-35
238781.12829131776	1.3064652691492873e-35
240436.28000069334	1.3162086249909913e-35
242102.90467361783	1.3260297339125017e-35
243781.08183687527	1.3359292901377868e-35
245470.89156850305	1.3459079951223528e-35
247172.41450161304	1.3559665576118804e-35
248885.7318282391	1.3661056939684737e-35
250610.92530321138	1.3763261275659976e-35
252348.07724805747	1.3866285900142946e-35
254097.27055493052	1.3970138201448662e-35
255858.58869056456	1.4074818908832493e-35
257632.1157002575	1.4180349011818087e-35
259417.9362118814	1.428672943142543e-35
261216.13543992065	1.4393967883024364e-35
263026.7991895382	1.4502072161103159e-35
264850.01386067003	1.4611050140133788e-35
266685.86645214795	1.4720909780770482e-35
268534.4445658507	1.4831659127416995e-35
270395.83641088434	1.4943306308880252e-35
272270.13080779125	1.505586678779084e-35
274157.41719278827	1.5169334450466605e-35
276057.7856220346	1.528372487688792e-35
277971.32677592884	1.539904655781695e-35
279898.13196343626	1.5515308072259026e-35
281838.2931264454	1.5632518098523523e-35
283791.9028441556	1.5750685404615395e-35
285759.0543374947	1.586981885817384e-35
287739.84147356695	1.5989927424986885e-35
289734.35877013236	1.6111020157210685e-35
291742.70140011667	1.6233106223321539e-35
293764.9651961531	1.6356194884483606e-35
295801.24665515457	1.648029550779824e-35
297851.64294291893	1.6605417561722812e-35
299916.2518987651	1.673157062172245e-35
301995.1720402016	1.685876436813181e-35
304088.50256762793	1.698700859120621e-35
306196.3433690677	1.7116313189032166e-35
308318.7950249354	1.72466881746605e-35
310455.95881283557	1.7378143664281562e-35
312607.9367123955	1.7510689902797662e-35
314774.83141013153	1.7644337234485528e-35
316956.7463043491	1.777909613409752e-35
319153.78551007615	1.7914977186973508e-35
321366.05386403174	1.8051991104709593e-35
323593.6569296283	1.81901487169043e-35
325836.70100200875	1.8329460977223263e-35
328095.293113119	1.846993896673435e-35
330369.5410368148	1.8611593892105085e-35
332659.5532940045	1.8754437091557463e-35
334965.43915782764	1.8898480030328582e-35
337287.3086588689	1.9043734312220666e-35
339625.27259040845	1.9190211663741722e-35
341979.44251370884	1.9337923989652703e-35
344349.9307633385	1.948688323386322e-35
346736.85045253165	1.9637101580296148e-35
349140.3154785861	1.9788591320032172e-35
351560.44052829815	1.994136488578009e-35
353997.3410834347	2.009543485859612e-35
356451.13342624425	2.025081396906405e-35
358921.93464500527	2.0407515096277852e-35
361409.86263961333	2.056555127114893e-35
363915.03612720716	2.0724935679356804e-35
366437.57464783324	2.0885681670319046e-35
368977.59857015027	2.1047802740968868e-35
371535.2290971725	2.1211312559148217e-35
374110.5882720533	2.1376224952289983e-35
376703.79898390884	2.1542553914717171e-35
379314.98497368186	2.171031360866199e-35
381944.2708400465	2.1879518361596685e-35
384591.78204535355	2.205018269441801e-35
387257.6449216172	2.2222321283566965e-35
389941.9866765434	2.2395948992171326e-35
392644.93539959984	2.2571080863641058e-35
395366.6200681279	2.2747732124152267e-35
398107.1705534972	2.2925918189393508e-35
400866.7176273028	2.3105654661915987e-35
403645.392967605	2.328695733644134e-35
406443.32916521275	2.3469842205180217e-35
409260.6597300109	2.3654325457340762e-35
412097.51909733017	2.3840423482430724e-35
414954.042634363	2.4028152874074667e-35
417830.3666466218	2.4217530435138676e-35
420726.6283844441	2.440857317384149e-35
423642.96604954114	2.4601298315591094e-35
426579.5188015927	2.479572330339037e-35
429536.4267648873	2.4991865781836815e-35
432513.8310350087	2.518974364015781e-35
435511.8736855686	2.538937502748869e-35
438530.6977749857	2.5590778256161757e-35
441570.4473533126	2.5793971907370173e-35
444631.2674691087	2.599897479018086e-35
447713.3041763626	2.62058059580556e-35
450816.7045414602	2.641448471659558e-35
453941.6166502032	2.662503051794918e-35
457088.18961487507	2.683746333130551e-35
460256.57358135603	2.705180312987155e-35
463446.9197362881	2.726807030302318e-35
466659.3803142887	2.748628528894112e-35
469894.10860521544	2.7706468921318566e-35
473151.2589614805	2.7928642467976267e-35
476430.9868054157	2.8152827296326107e-35
479733.44863668917	2.837904505924904e-35
483058.8020397727	2.860731772756365e-35
486407.2056914616	2.88376675586708e-35
489778.8193684462	2.907011710623734e-35
493173.80395493575	2.930468922271172e-35
496592.321450336	2.954140706217629e-35
500034.5349769784	2.9780294099551724e-35
503500.6087879047	3.002137412357378e-35
506990.7082747043	3.026467123085311e-35
510504.9999754062	3.0510209859337995e-35
514043.651582426	3.075801476848455e-35
517606.8319505676	3.100811099276439e-35
521194.71110508044	3.126052406169035e-35
524807.4602497725	3.1515279718859595e-35
528445.2517751805	3.1772404103453956e-35
532108.2592667942	3.203192371356685e-35
535796.6575133416	3.229386542215795e-35
539510.6225151276	3.2558256413451374e-35
543250.3314924332	3.282512445015168e-35
547015.9628939716	3.3094497594096346e-35
550807.6964054034	3.3366403795993275e-35
554625.7129579107	3.3640871981942284e-35
558470.1947368308	3.391793151302109e-35
562341.3251903491	3.4197611840843434e-35
566239.2890382532	3.447994295798475e-35
570164.2722807475	3.476495540868273e-35
574116.4622073276	3.5052680021329337e-35
578096.0474057181	3.534314779892084e-35
582103.2177708715	3.5636391115732014e-35
586138.1645140288	3.593244182890528e-35
590201.0801718443	3.623133261079708e-35
594292.1586155727	3.6533096620853646e-35
598411.5950603198	3.6837767420456557e-35
602559.5860743577	3.714537914067305e-35
606736.3295885054	3.7455966366606635e-35
610942.0249055721	3.7769564219219516e-35
615176.8727098682	3.808620827174753e-35
619441.0750767814	3.8405934668976195e-35
623734.8354824194	3.8728780075003285e-35
628058.358813318	3.905478169430045e-35
632411.8513762195	3.938397728382637e-35
636795.5209079159	3.9716405144761966e-35
641209.5765851616	4.0052104175822184e-35
645654.2290346556	4.0391113823353143e-35
650129.6903430906	4.0733474142020797e-35
654636.1740672749	4.1079225785562776e-35
659173.8952443212	4.1428410022860713e-35
663743.0704019087	4.1781069055277825e-35
668343.9175686146	4.21372447890441e-35
672976.6562843177	4.2496980702742946e-35
677641.5076106751	4.2860320659418095e-35
682338.6941416695	4.3227309093250157e-35
687068.4400142321	4.3597991195615014e-35
691830.9709189364	4.3972412893820904e-35
696626.5141107687	4.4350620755722515e-35
701455.2984199713	4.473266208234302e-35
706317.554262962	4.511858492319513e-35
711213.513653329	4.5508438072669844e-35
716143.410212902	4.590227108757474e-35
721107.4791828996	4.6300134317607936e-35
726105.9574351547	4.670207886552628e-35
731139.0834834174	4.7108156679981937e-35
736207.0974947361	4.751842052037909e-35
741310.2413009175	4.793292398783454e-35
746448.7584100665	4.835172152005512e-35
751622.8940182055	4.877486847446191e-35
756832.8950209745	4.92024210493979e-35
762079.010025412	4.963443636692382e-35
767361.489361819	5.007097247278307e-35
772680.5850957023	5.051208840520894e-35
778036.551039804	5.0957844012868e-35
783429.6427662119	5.140830026829256e-35
788860.1176185544	5.186351910020041e-35
794328.2347242816	5.23235634499336e-35
799834.2550070285	5.278849729564123e-35
805378.4411990666	5.325838567921214e-35
810961.0578538409	5.373329472402771e-35
816582.3713585924	5.421329165901269e-35
822242.6499470712	5.469844483063785e-35
827942.1637123341	5.518882372850843e-35
833681.1846196344	5.568449901141569e-35
839459.9865193975	5.618554253193534e-35
845278.8451602899	5.669202737278444e-35
851138.0382023767	5.720402787660121e-35
857037.8452303697	5.772161960808073e-35
862978.5477669705	5.82448795590234e-35
868960.4292863017	5.877388578255123e-35
874983.775227436	5.930871792353251e-35
881048.8730080139	5.984945692840791e-35
887156.0120379607	6.039618514616177e-35
893305.4837332951	6.094898636482031e-35
899497.5815300352	6.150794604422578e-35
905732.6008982001	6.207314993080568e-35
912010.8393559096	6.264468769409465e-35
918332.5964835808	6.322264862929143e-35
924698.1739382225	6.380712401184606e-35
931107.8754678302	6.439820718817609e-35
937562.0069258803	6.499599277149475e-35
944060.8762859233	6.560057720450465e-35
950604.7936562813	6.6212058672352e-35
957194.0712948445	6.683053712280282e-35
963829.0236239705	6.745611457196526e-35
970509.9672454896	6.808889421537837e-35
977237.2209558106	6.87289817946971e-35
984011.1057611336	6.937648478077697e-35
990831.9448927676	7.003151262413021e-35
997700.0638225533	7.069417674284068e-35
1.0046157902783952e6	7.136459080786931e-35
1.0115794542598986e6	7.204287042907379e-35
1.0185913880541169e6	7.272913343971013e-35
1.0256519262514077e6	7.342349965602617e-35
1.0327614057613974e6	7.412608929720575e-35
1.0399201658290593e6	7.483703454508227e-35
1.0471285480508996e6	7.555645458759856e-35
1.0543868963912588e6	7.628448146073443e-35
1.0616955571987245e6	7.702124708597896e-35
1.069054879222658e6	7.776688587190001e-35
1.076465213629835e6	7.852153482657028e-35
1.0839269140212035e6	7.92853336938971e-35
1.0914403364487565e6	8.003142502849284e-35
1.099005839432521e6	8.084095367418573e-35
1.1066237839776662e6	8.163306806860212e-35
1.11429453359173e6	8.243491904852788e-35
1.1220184543019633e6	8.324666059126933e-35
1.1297959146727978e6	8.406845001322722e-35
1.1376272858234309e6	8.490044326957477e-35
1.1455129414455355e6	8.574281120604043e-35
1.1534532578210924e6	8.659571690141422e-35
1.1614486138403427e6	8.745933037146729e-35
1.169499391019871e6	8.833382508201194e-35
1.1776059735208072e6	8.921937803179639e-35
1.1857687481671602e6	9.011616983755646e-35
1.1939881044642732e6	9.10243892491136e-35
1.202264434617413e6	9.194421538182659e-35
1.2105981335504823e6	9.287584511891004e-35
1.2189895989248664e6	9.381947437350834e-35
1.2274392311584072e6	9.477530297288256e-35
1.2359474334445104e6	9.574353415596867e-35
1.244514611771385e6	9.672437883208579e-35
1.253141174941416e6	9.771804892906194e-35
1.2618275345906706e6	9.87247620010489e-35
1.2705741052085415e6	9.974474025003601e-35
1.2793813041575246e6	1.007782106407038e-34
1.288249551693134e6	1.0182540500138715e-34
1.297179270983956e6	1.0288656026092964e-34
1.3061708881318416e6	1.0396192010243503e-34
1.3152248321922384e6	1.0505172794286048e-34
1.3243415351946645e6	1.0615623909525563e-34
1.333521432163324e6	1.0727571069598443e-34
1.3427649611378638e6	1.084104060805545e-34
1.3520725631942772e6	1.0956059737475196e-34
1.36144468246595e6	1.1072655901187395e-34
1.3708817661648535e6	1.119085738063373e-34
1.3803842646028849e6	1.1310692935003155e-34
1.3899526312133532e6	1.1432192075341083e-34
1.399587322572618e6	1.1555372389046155e-34
1.4092887984218746e6	1.1680289727819696e-34
1.4190575216890923e6	1.1806963221353249e-34
1.428893958511103e6	1.193542515280777e-34
1.4387985782558455e6	1.206572178444639e-34
1.4487718535447617e6	1.2197860521490025e-34
1.4588142602753486e6	1.233188921655047e-34
1.4689262776438668e6	1.2467843009345526e-34
1.4791083881682074e6	1.2605758368325346e-34
1.4893610777109151e6	1.2745672293448386e-34
1.4996848355023735e6	1.2887622761741545e-34
1.5100801541641485e6	1.3031648658717622e-34
1.5205475297324955e6	1.3177789799902617e-34
1.53108746168203e6	1.3326086961428216e-34
1.5417004529495595e6	1.347658191433124e-34
1.5523870099580823e6	1.362931736363883e-34
1.563147642640954e6	1.3784337617731531e-34
1.5739828644662194e6	1.3941686926804663e-34
1.5848931924611137e6	1.410141161356793e-34
1.5958791472367325e6	1.4263558856245227e-34
1.6069412530128772e6	1.4428176940398277e-34
1.6180800376430657e6	1.4595315635793286e-34
1.6292960326397223e6	1.4765025538014015e-34
1.6405897731995394e6	1.493735909986092e-34
1.651961798229015e6	1.511236944770093e-34
1.6634126503701694e6	1.5290111420928014e-34
1.6749428760264374e6	1.5470641448390932e-34
1.6865530253887412e6	1.5654017135778277e-34
1.6982436524617444e6	1.5840297636934722e-34
1.7100153150902877e6	1.602954362049026e-34
1.721868574986007e6	1.6221817630345117e-34
1.733803997754138e6	1.6417183729428937e-34
1.7458221529205039e6	1.6615707316410188e-34
1.7579236139586926e6	1.6817456122166042e-34
1.770108958317421e6	1.7022499360655655e-34
1.7823787674480896e6	1.7230908123466995e-34
1.7947336268325264e6	1.7442755793564562e-34
1.8071741260109271e6	1.7658118137316496e-34
1.8197008586099835e6	1.7877069821480536e-34
1.8323144223712115e6	1.8099692355821748e-34
1.8450154191794735e6	1.8326066759615188e-34
1.8578044550916986e6	1.855627693265453e-34
1.8706821403658008e6	1.879040861818619e-34
1.8836490894898006e6	1.9028550656837596e-34
1.8967059212111463e6	1.9270794470220024e-34
1.9098532585662382e6	1.951723333867892e-34
1.9230917289101584e6	1.9767963893942232e-34
1.9364219639466072e6	2.00230852070187e-34
1.949844599758045e6	2.0282699382611273e-34
1.9633602768360467e6	2.054691195744616e-34
1.9769696401118606e6	2.081583074449292e-34
1.9906733389871868e6	2.1089567114230425e-34
2.004472027365161e6	2.136823597368236e-34
2.0183663636815608e6	2.1651955494909684e-34
2.0323570109362218e6	2.1940847477581698e-34
2.0464446367246741e6	2.223503720072789e-34
2.0606299132700001e6	2.2534654176609022e-34
2.07491351745491e6	2.283983186035485e-34
2.0892961308540397e6	2.315070714393983e-34
2.1037784397664755e6	2.3467422493608293e-34
2.118361135248502e6	2.3790122183746473e-34
2.1330449131465764e6	2.4118959597017477e-34
2.1478304741305336e6	2.4454088783056193e-34
2.1627185237270202e6	2.4795670303001064e-34
2.177709772353159e6	2.51438701119447e-34
2.192804935350449e6	2.549885911163322e-34
2.2080047330189e6	2.5860813969441636e-34
2.223309890651403e6	2.6229917095340624e-34
2.2387211385683394e6	2.660635488238052e-34
2.254239212152429e6	2.6990327872066457e-34
2.2698648518838217e6	2.738203207420797e-34
2.28559880337543e6	2.778167624906003e-34
2.3014418174085086e6	2.818947632423318e-34
2.3173946499684784e6	2.8605655138241464e-34
2.3334580622810028e6	2.9030432802680972e-34
2.349632820848307e6	2.9464074253154353e-34
2.3659196974857585e6	2.990679958668329e-34
2.38231946935869e6	3.035887233486723e-34
2.3988329190194905e6	3.082055692817379e-34
2.41546083444494e6	3.1292126720041556e-34
2.4322040090738153e6	3.177386452603103e-34
2.4490632418447454e6	3.2266064182583714e-34
2.466039337234339e6	3.276903030134135e-34
2.4831331052955706e6	3.3283077839025417e-34
2.5003453616964314e6	3.380853376474688e-34
2.5176769277588557e6	3.434574004078963e-34
2.5351286304979078e6	3.489504046080582e-34
2.5527013026612466e6	3.545680834569872e-34
2.5703957827688637e6	3.603142013021876e-34
2.5882129151530913e6	3.661926983793622e-34
2.6061535499988953e6	3.722076603682504e-34
2.624218543384441e6	3.7836333617968326e-34
2.642408757321947e6	3.846641602657595e-34
2.6607250597988097e6	3.911147094167782e-34
2.679168324819032e6	3.977197520035554e-34
2.6977394324449203e6	4.044842630562042e-34
2.716439268839082e6	4.11413286815874e-34
2.7352687263067123e6	4.185125502854567e-34
2.7542287033381662e6	4.2578733512489985e-34
2.7733201046518404e6	4.332435826509707e-34
2.7925438412373383e6	4.408873646164107e-34
2.8119008303989405e6	4.487249765852036e-34
2.8313919957993794e6	4.567631103584118e-34
2.8510182675039093e6	4.6500863368693205e-34
2.870780582024691e6	4.7346873241495294e-34
2.890679882365476e6	4.8215090305233275e-34
2.910717118066605e6	4.9106304105635475e-34
2.930893245250321e6	5.0021313596760285e-34
2.951209226666386e6	5.096101896549439e-34
2.971666031738026e6	5.192627211549053e-34
2.992264636608189e6	5.2918025633437365e-34
3.013006024186121e6	5.393725551716303e-34
3.0338911841942705e6	5.49849882622176e-34
3.054921113215513e6	5.606229803912479e-34
3.076096814740708e6	5.71703092179098e-34
3.09741929921658e6	5.83102022056358e-34
3.118889584093937e6	5.948321065403883e-34
3.1405086938762176e6	6.069063138634707e-34
3.1622776601683795e6	6.1933825940988275e-34
3.184197521726125e6	6.321422115887221e-34
3.206269324505466e6	6.453332090469314e-34
3.2284941217126353e6	6.589270164765929e-34
3.250872973854344e6	6.729402501357682e-34
3.273406948788382e6	6.873903442791797e-34
3.2960971217745775e6	7.02295699450106e-34
3.318944575526104e6	7.1767564821574865e-34
3.3419504002611428e6	7.335505975513389e-34
3.3651156937549077e6	7.499420776397925e-34
3.3884415613920256e6	7.6687275897702625e-34
3.4119291162192854e6	7.84366620666163e-34
3.4355794789987467e6	8.024489648434624e-34
3.45939377826122e6	8.211465380526869e-34
3.483373150360118e6	8.404876508928573e-34
3.5075187395256804e6	8.605021913835228e-34
3.53183169791957e6	8.812218514734576e-34
3.5563131856898535e6	9.02680355404953e-34
3.5809643710263604e6	9.249132527230348e-34
3.6057864302164246e6	9.479584046680509e-34
3.630780547701014e6	9.718558595740867e-34
3.6559479161312487e6	9.96648338968341e-34
3.681289736425314e6	1.0223813960413669e-33
3.7068072178257597e6	1.0491030841747208e-33
3.7325015779572055e6	1.0768649492308685e-33
3.758374042884441e6	1.1057218652464731e-33
3.7844258471709327e6	1.1357323533937785e-33
3.81065823393773e6	1.166958851112852e-33
3.8370724549227874e6	1.1994684142137436e-33
3.8636697705406914e6	1.2333322609672364e-33
3.890451449942806e6	1.268627023706821e-33
3.9174187710778303e6	1.3054347697437708e-33
3.944573020752784e6	1.3438434907665889e-33
3.971915494694403e6	1.3839477386637326e-33
3.9994474976109746e6	1.4258491820401905e-33
4.027170343254591e6	1.4696572057968129e-33
4.0550853544838377e6	1.5154897454185199e-33
4.0831938633269207e6	1.563473937133929e-33
4.1114972110452224e6	1.6137471655436612e-33
4.139996748197304e6	1.6664579664275383e-33
4.1686938347033537e6	1.7217671561989788e-33
4.197589839910075e6	1.7798490784874384e-33
4.22668614265603e6	1.840893371545637e-33
4.25598413133743e6	1.9051051863404537e-33
4.285485203974395e6	1.9727089171722018e-33
4.315190768277653e6	2.0439487746640412e-33
4.345102241715715e6	2.119091295040204e-33
4.375221051582521e6	2.1984288514694414e-33
4.405548635065533e6	2.2822807879765544e-33
4.436086439314325e6	2.3709981003497657e-33
4.466835921509632e6	2.4649665435677027e-33
4.49779854893288e6	2.5646110477482635e-33
4.528975799036208e6	2.6704007871611522e-33
4.560369159512961e6	2.782854444796723e-33
4.591980128368687e6	2.902547000792291e-33
4.623810213992603e6	3.030117123568632e-33
4.65586093522959e6	3.1662759184464184e-33
4.688133821452653e6	3.311816666805166e-33
4.720630412635906e6	3.4676274738933344e-33
4.753352259428054e6	3.6347038512943786e-33
4.786300923226384e6	3.814167362445894e-33
4.819477976251273e6	4.0072793646345075e-33
4.852885001621211e6	4.215471116579919e-33
4.886523593428335e6	4.4403660953338186e-33
4.920395356814508e6	4.683813748244261e-33
4.9545019080479015e6	4.9479253752506895e-33
4.988844874600122e6	5.2351262229846004e-33
5.e6	5.333379078785578e-33
5.017358742547519e6	5.4914315820976965e-33
5.023425895223871e6	5.548208240518604e-33
5.034777750283592e6	5.6566526894949596e-33
5.052257232433822e6	5.829485635764879e-33
5.05824662003114e6	5.890400058829382e-33
5.069797398950144e6	6.0104073706907375e-33
5.087398460513434e6	6.199936152783756e-33
5.093308710571954e6	6.26545121066055e-33
5.105060628535963e6	6.398628835746625e-33
5.122784115164008e6	6.607089810556351e-33
5.128613839913649e6	6.677738569589824e-33
5.140569133280339e6	6.825973798100405e-33
5.158415896506795e6	7.055992583041553e-33
5.164163692720709e6	7.132392196394719e-33
5.176324619206891e6	7.297915533767626e-33
5.19429551648832e6	7.552585223459548e-33
5.19995996533516e6	7.635453262239633e-33
5.21232880420561e6	7.820917230328212e-33
5.230424698962643e6	8.103910460402565e-33
5.2360043658575015e6	8.194086073500444e-33
5.248583418115337e6	8.40265687945554e-33
5.266805179774175e6	8.718356784237009e-33
5.272298614228227e6	8.816826072344432e-33
5.285090202806903e6	9.052309956020672e-33
5.303438706841089e6	9.405952781334058e-33
5.308844442309883e6	9.513881301496979e-33
5.321850912266798e6	9.780878649990648e-33
5.340327040239262e6	1.0178823050233875e-32
5.345643593969716e6	1.0297596563415546e-32
5.3588673126814645e6	1.0601707490373192e-32
5.3774719522868935e6	1.105165526887827e-32
5.382697825162883e6	1.1182930929153347e-32
5.396141182522133e6	1.153101521213493e-32
5.414875227629625e6	1.2042397933822733e-32
5.420008904016238e6	1.2188171991938834e-32
5.433674312630298e6	1.258869754387492e-32
5.452538663326289e6	1.3173137293261675e-32
5.457578610912709e6	1.33358269114565e-32
5.471468506303703e6	1.3799313889458727e-32
5.490464068935248e6	1.4471243616810917e-32
5.4954087385762455e6	1.465379758407875e-32
5.509525579383058e6	1.5193423441606447e-32
5.528653266601342e6	1.597089990357575e-32
5.533501092157367e6	1.617693768050524e-32
5.547847360339227e6	1.680933471488236e-32
5.567108091143439e6	1.7715118714111762e-32
5.571857489319298e6	1.794912580197837e-32
5.586435690361101e6	1.8695449873045465e-32
5.605830390142551e6	1.9758471732973948e-32
5.610479760324705e6	2.0026006716950938e-32
5.625292423444047e6	2.0913403658924456e-32
5.64482202403066e6	2.2170716556472182e-32
5.649369748123025e6	2.2478768833085147e-32
5.664419426478991e6	2.3542312797934146e-32
5.684084866180074e6	2.504175720001669e-32
5.688529308438415e6	2.539912977565517e-32
5.703818579342116e6	2.668453154415878e-32
5.723620802993425e6	2.8488348279453173e-32
5.727960309858292e6	2.890621169600658e-32
5.743491774985182e6	3.047350321926301e-32
5.763431733994322e6	3.266329653700265e-32
5.767664633922507e6	3.31559068548153e-32
5.783440919526443e6	3.508452809799207e-32
5.8035195719186e6	3.7768080474275043e-32
5.807644175213121e6	3.8353732309980326e-32
5.823667932342283e6	4.0749603175714353e-32
5.843886242806225e6	4.407031840951825e-32
5.847900841444807e6	4.4772614066374104e-32
5.864174746159397e6	4.7777987516268623e-32
5.884533686093845e6	5.192802138335507e-32
5.88843655355589e6	5.2777557993703e-32
5.904963307147654e6	5.65848340126792e-32
5.925463854707917e6	6.182337785667993e-32
5.929253245799998e6	6.285997963561449e-32
5.946035575013606e6	6.773096606235361e-32
5.966678715158614e6	7.440931424090799e-32
5.970352865838369e6	7.568483808965463e-32
5.987393523094642e6	8.197672269924639e-32
6.008180247634258e6	9.057040459746273e-32
6.011737374832781e6	9.215171842031508e-32
6.029039138453812e6	1.003483015714828e-31
6.049970446096465e6	1.114899331242845e-31
6.053408747539137e6	1.1346001951334448e-31
6.070974421975243e6	1.2419473372738805e-31
6.092051318375958e6	1.3867583572736493e-31
6.0953689724016925e6	1.4112622497198446e-31
6.113201388460348e6	1.5514562213067055e-31
6.134424886269021e6	1.7378796158639822e-31
6.1376200516479425e6	1.767849061513298e-31
6.155722066724586e6	1.94710863665896e-31
6.177093185634644e6	2.178735854165819e-31
6.180164001384159e6	2.213659557058112e-31
6.198538499694937e6	2.4298662033480066e-31
6.220058266492354e6	2.693947980730657e-31
6.223002851691595e6	2.7304561798877544e-31
6.241652744508062e6	2.95973618116234e-31
6.263322193120647e6	3.2109761179471846e-31
6.266138646723354e6	3.2414784308361046e-31
6.285066872609143e6	3.4274848217209935e-31
6.306887044156255e6	3.5881453528489877e-31
6.309573444801933e6	3.6031071445154597e-31
6.328782969851399e6	3.6754456284680935e-31
6.350754912693953e6	3.6800862108595727e-31
6.353309318517437e6	3.6752318110865905e-31
6.37280313659632e6	3.6035919218495677e-31
6.3949279063871475e6	3.457615793599382e-31
6.397348354826482e6	3.4382100535427016e-31
6.417129487814531e6	3.2603691425428476e-31
6.439408147549129e6	3.0319819587338943e-31
6.441692655151773e6	3.0076019928846143e-31
